OG	id	desc
OG0000004	HIN_019129	HIN_019129 Hypothetical protein
OG0000004	HIN_019140	HIN_019140 Transposase IS4
OG0000004	HIN_019858	HIN_019858 Transposase IS4
OG0000004	HIN_019859	HIN_019859 Hypothetical protein
OG0000004	HIN_019897	HIN_019897 PiggyBac transposable element-derived protein
OG0000004	HIN_019928	HIN_019928 PiggyBac transposable element-derived protein
OG0000004	HIN_020139	HIN_020139 Hypothetical protein
OG0000004	HIN_020480	HIN_020480 Transposase IS4
OG0000004	HIN_020512	HIN_020512 Hypothetical protein
OG0000004	HIN_020711	HIN_020711 Transposase IS4
OG0000004	HIN_020777	HIN_020777 Hypothetical protein
OG0000004	HIN_020890	HIN_020890 Transposase IS4
OG0000004	HIN_021862	HIN_021862 Transposase IS4
OG0000004	HIN_021944	HIN_021944 Hypothetical protein
OG0000004	HIN_022030	HIN_022030 Transposase IS4
OG0000004	HIN_022582	HIN_022582 Hypothetical protein
OG0000004	HIN_022583	HIN_022583 Transposase IS4
OG0000004	HIN_022621	HIN_022621 Transposase IS4
OG0000004	HIN_022805	HIN_022805 Transposase IS4
OG0000004	HIN_023380	HIN_023380 Conserved hypothetical protein
OG0000004	HIN_023381	HIN_023381 Hypothetical protein
OG0000004	HIN_023412	HIN_023412 PiggyBac transposable element-derived protein
OG0000004	HIN_023530	HIN_023530 Hypothetical protein
OG0000004	HIN_023531	HIN_023531 Transposase IS4
OG0000004	HIN_023742	HIN_023742 Transposase IS4
OG0000004	HIN_023743	HIN_023743 Transposase IS4
OG0000004	HIN_023960	HIN_023960 Hypothetical protein
OG0000004	HIN_024425	HIN_024425 Transposase IS4
OG0000004	HIN_024740	HIN_024740 Transposase IS4
OG0000004	HIN_024922	HIN_024922 Transposase IS4
OG0000004	HIN_024944	HIN_024944 Hypothetical protein
OG0000004	HIN_024963	HIN_024963 Hypothetical protein
OG0000004	HIN_025069	HIN_025069 Transposase IS4
OG0000004	HIN_025722	HIN_025722 Transposase IS4
OG0000004	HIN_025935	HIN_025935 Hypothetical protein
OG0000004	HIN_025936	HIN_025936 Transposase IS4
OG0000004	HIN_025965	HIN_025965 Hypothetical protein
OG0000004	HIN_025991	HIN_025991 Transposase IS4
OG0000004	HIN_026296	HIN_026296 Transposase IS4
OG0000004	HIN_026297	HIN_026297 Transposase IS4
OG0000004	HIN_026378	HIN_026378 Transposase IS4
OG0000004	HIN_026419	HIN_026419 Hypothetical protein
OG0000004	HIN_027224	HIN_027224 Hypothetical protein
OG0000004	HIN_027225	HIN_027225 Transposase IS4
OG0000004	HIN_027234	HIN_027234 PiggyBac transposable element-derived protein
OG0000004	HIN_027245	HIN_027245 Transposase IS4
OG0000004	HIN_027246	HIN_027246 PiggyBac transposable element-derived protein
OG0000004	HIN_027415	HIN_027415 Hypothetical protein
OG0000004	HIN_027430	HIN_027430 Hypothetical protein
OG0000004	HIN_027452	HIN_027452 Hypothetical protein
OG0000004	HIN_027864	HIN_027864 Hypothetical protein
OG0000004	HIN_027867	HIN_027867 Transposase IS4
OG0000004	HIN_027995	HIN_027995 Transposase IS4
OG0000004	HIN_028035	HIN_028035 Hypothetical protein
OG0000004	HIN_028156	HIN_028156 Hypothetical protein
OG0000004	HIN_028201	HIN_028201 PiggyBac transposable element-derived protein
OG0000004	HIN_028641	HIN_028641 Transposase IS4
OG0000004	HIN_028650	HIN_028650 Transposase IS4
OG0000004	HIN_028663	HIN_028663 Transposase IS4
OG0000004	HIN_028724	HIN_028724 Transposase IS4
OG0000004	HIN_029041	HIN_029041 Transposase IS4
OG0000004	HIN_029046	HIN_029046 PiggyBac transposable element-derived protein
OG0000004	HIN_029073	HIN_029073 Transposase IS4
OG0000004	HIN_029322	HIN_029322 Hypothetical protein
OG0000004	HIN_029543	HIN_029543 Transposase IS4
OG0000004	HIN_029554	HIN_029554 Transposase IS4
OG0000004	HIN_029754	HIN_029754 Transposase IS4
OG0000004	HIN_029811	HIN_029811 Transposase IS4
OG0000004	HIN_029858	HIN_029858 Hypothetical protein
OG0000004	HIN_029897	HIN_029897 Transposase IS4
OG0000004	HIN_029918	HIN_029918 Transposase IS4
OG0000004	HIN_030910	HIN_030910 Transposase IS4
OG0000004	HIN_031324	HIN_031324 Transposase IS4
OG0000004	HIN_031558	HIN_031558 PiggyBac transposable element-derived protein
OG0000004	HIN_032418	HIN_032418 Transposase IS4
OG0000004	HIN_032419	HIN_032419 Hypothetical protein
OG0000004	HIN_032784	HIN_032784 Transposase IS4
OG0000004	HIN_032787	HIN_032787 Hypothetical protein
OG0000004	HIN_032827	HIN_032827 PiggyBac transposable element-derived protein
OG0000004	HIN_032841	HIN_032841 PiggyBac transposable element-derived protein
OG0000004	HIN_032842	HIN_032842 Transposase IS4
OG0000004	HIN_033220	HIN_033220 Hypothetical protein
OG0000004	HIN_033221	HIN_033221 Transposase IS4
OG0000004	HIN_033325	HIN_033325 Transposase IS4
OG0000004	HIN_033420	HIN_033420 PiggyBac transposable element-derived protein
OG0000004	HIN_033445	HIN_033445 PiggyBac transposable element-derived protein
OG0000004	HIN_033579	HIN_033579 Transposase IS4
OG0000004	HIN_033700	HIN_033700 PiggyBac transposable element-derived protein
OG0000004	HIN_034064	HIN_034064 Hypothetical protein
OG0000004	HIN_034065	HIN_034065 Transposase IS4
OG0000004	HIN_035119	HIN_035119 Hypothetical protein
OG0000004	HIN_035725	HIN_035725 Transposase IS4
OG0000004	HIN_035726	HIN_035726 Transposase IS4
OG0000004	HIN_035835	HIN_035835 Transposase IS4
OG0000004	HIN_036730	HIN_036730 Transposase IS4
OG0000004	HIN_036835	HIN_036835 Hypothetical protein
OG0000004	HIN_037028	HIN_037028 Transposase IS4
OG0000004	HIN_037053	HIN_037053 Transposase IS4
OG0000004	HIN_037054	HIN_037054 PiggyBac transposable element-derived protein
OG0000004	HIN_037166	HIN_037166 Hypothetical protein
OG0000004	HIN_037540	HIN_037540 Hypothetical protein
OG0000004	HIN_037795	HIN_037795 PiggyBac transposable element-derived protein
OG0000004	HIN_037831	HIN_037831 PiggyBac transposable element-derived protein
OG0000004	HIN_037866	HIN_037866 Transposase IS4
OG0000004	HIN_038474	HIN_038474 Hypothetical protein
OG0000004	HIN_038483	HIN_038483 Hypothetical protein
OG0000004	HIN_038581	HIN_038581 Hypothetical protein
OG0000004	HIN_038797	HIN_038797 Hypothetical protein
OG0000004	HIN_038923	HIN_038923 Transposase IS4
OG0000004	HIN_038947	HIN_038947 Transposase IS4
OG0000004	HIN_040102	HIN_040102 Transposase IS4
OG0000004	HIN_040217	HIN_040217 Hypothetical protein
OG0000004	HIN_040326	HIN_040326 Transposase IS4
OG0000004	HIN_040389	HIN_040389 Hypothetical protein
OG0000004	HIN_040706	HIN_040706 Transposase IS4
OG0000004	HIN_040707	HIN_040707 Hypothetical protein
OG0000004	HIN_040823	HIN_040823 Transposase IS4
OG0000004	HIN_040919	HIN_040919 Transposase IS4
OG0000004	HIN_040920	HIN_040920 Hypothetical protein
OG0000004	HIN_041376	HIN_041376 Hypothetical protein
OG0000004	HIN_041554	HIN_041554 Hypothetical protein
OG0000004	HIN_041566	HIN_041566 Transposase IS4
OG0000004	HIN_041629	HIN_041629 Hypothetical protein
OG0000004	HIN_041760	HIN_041760 Transposase IS4
OG0000004	HIN_041976	HIN_041976 Transposase IS4
OG0000004	HIN_042020	HIN_042020 Hypothetical protein
OG0000004	HIN_042280	HIN_042280 PiggyBac transposable element-derived protein
OG0000004	HIN_043022	HIN_043022 Hypothetical protein
OG0000004	HIN_043030	HIN_043030 Transposase IS4
OG0000004	HIN_043031	HIN_043031 Hypothetical protein
OG0000004	HIN_043113	HIN_043113 Transposase IS4
OG0000004	HIN_043147	HIN_043147 PiggyBac transposable element-derived protein
OG0000004	HIN_043186	HIN_043186 Transposase IS4
OG0000004	HIN_043187	HIN_043187 Transposase IS4
OG0000004	HIN_043194	HIN_043194 Hypothetical protein
OG0000004	HIN_043203	HIN_043203 Transposase IS4
OG0000004	HIN_043679	HIN_043679 Hypothetical protein
OG0000004	HIN_044221	HIN_044221 Transposase IS4
OG0000004	HIN_044451	HIN_044451 Transposase IS4
OG0000004	HIN_044521	HIN_044521 Transposase IS4
OG0000004	HIN_044736	HIN_044736 Hypothetical protein
OG0000004	HIN_044737	HIN_044737 Transposase IS4
OG0000004	HIN_044794	HIN_044794 Hypothetical protein
OG0000004	HIN_045014	HIN_045014 PiggyBac transposable element-derived protein
OG0000004	HIN_045015	HIN_045015 Transposase IS4
OG0000004	HIN_045064	HIN_045064 Transposase IS4
OG0000004	HIN_045065	HIN_045065 Transposase IS4
OG0000004	HIN_045139	HIN_045139 Hypothetical protein
OG0000004	HIN_045581	HIN_045581 Hypothetical protein
OG0000004	HIN_046043	HIN_046043 PiggyBac transposable element-derived protein
OG0000004	HIN_046126	HIN_046126 PiggyBac transposable element-derived protein
OG0000004	HIN_046127	HIN_046127 Transposase IS4
OG0000004	HIN_046529	HIN_046529 PiggyBac transposable element-derived protein
OG0000004	HIN_046530	HIN_046530 Transposase IS4
OG0000004	HIN_046531	HIN_046531 Hypothetical protein
OG0000004	HIN_046820	HIN_046820 Transposase IS4
OG0000004	HIN_046974	HIN_046974 Transposase IS4
OG0000004	HIN_047086	HIN_047086 Transposase IS4
OG0000004	HIN_047678	HIN_047678 Hypothetical protein
OG0000004	HIN_047679	HIN_047679 Transposase IS4
OG0000004	HIN_047680	HIN_047680 Hypothetical protein
OG0000004	HIN_047728	HIN_047728 Hypothetical protein
OG0000004	HIN_047779	HIN_047779 Hypothetical protein
OG0000004	HIN_047781	HIN_047781 Transposase IS4
OG0000004	HIN_047910	HIN_047910 Transposase IS4
OG0000004	HIN_047911	HIN_047911 Transposase IS4
OG0000004	HIN_047934	HIN_047934 PiggyBac transposable element-derived protein
OG0000004	HIN_047967	HIN_047967 PiggyBac transposable element-derived protein
OG0000004	HIN_047972	HIN_047972 Transposase IS4
OG0000004	HIN_047979	HIN_047979 PiggyBac transposable element-derived protein
OG0000004	HIN_047981	HIN_047981 PiggyBac transposable element-derived protein
OG0000004	HIN_048106	HIN_048106 Hypothetical protein
OG0000004	HIN_048412	HIN_048412 Hypothetical protein
OG0000004	HIN_048511	HIN_048511 Transposase IS4
OG0000004	HIN_048512	HIN_048512 Transposase IS4
OG0000004	HIN_048514	HIN_048514 Transposase IS4
OG0000004	HIN_048515	HIN_048515 Hypothetical protein
OG0000004	HIN_048639	HIN_048639 Hypothetical protein
OG0000004	HIN_048786	HIN_048786 Hypothetical protein
OG0000004	HIN_048892	HIN_048892 Hypothetical protein
OG0000004	HIN_048965	HIN_048965 Transposase IS4
OG0000004	HIN_048998	HIN_048998 Hypothetical protein
OG0000004	HIN_049860	HIN_049860 Transposase IS4
OG0000004	HIN_049861	HIN_049861 Transposase IS4
OG0000004	HIN_049874	HIN_049874 Hypothetical protein
OG0000004	HIN_049947	HIN_049947 Transposase IS4
OG0000004	HIN_049960	HIN_049960 Transposase IS4
OG0000004	HIN_050758	HIN_050758 Hypothetical protein
OG0000004	HIN_051594	HIN_051594 PiggyBac transposable element-derived protein
OG0000004	HIN_051952	HIN_051952 PiggyBac transposable element-derived protein
OG0000004	HIN_051982	HIN_051982 Transposase IS4
OG0000004	HIN_052048	HIN_052048 PiggyBac transposable element-derived protein
OG0000004	HIN_052237	HIN_052237 Transposase IS4
OG0000004	HIN_052238	HIN_052238 Hypothetical protein
OG0000004	HIN_053579	HIN_053579 Hypothetical protein
OG0000004	HIN_053720	HIN_053720 Transposase IS4
OG0000004	HIN_053774	HIN_053774 Transposase IS4
OG0000004	HIN_054023	HIN_054023 Hypothetical protein
OG0000004	HIN_054048	HIN_054048 Transposase IS4
OG0000004	HIN_054157	HIN_054157 PiggyBac transposable element-derived protein
OG0000004	HIN_054165	HIN_054165 Hypothetical protein
OG0000004	HIN_054581	HIN_054581 Transposase IS4
OG0000004	HIN_054615	HIN_054615 Hypothetical protein
OG0000004	HIN_054971	HIN_054971 PiggyBac transposable element-derived protein
OG0000004	HIN_054972	HIN_054972 Transposase IS4
OG0000004	HIN_055000	HIN_055000 Hypothetical protein
OG0000004	HIN_055019	HIN_055019 Transposase IS4
OG0000004	HIN_055297	HIN_055297 Transposase IS4
OG0000004	HIN_055982	HIN_055982 Hypothetical protein
OG0000004	HIN_056006	HIN_056006 Transposase IS4
OG0000004	HIN_056007	HIN_056007 PiggyBac transposable element-derived protein
OG0000004	HIN_056127	HIN_056127 Transposase IS4
OG0000004	HIN_056264	HIN_056264 Transposase IS4
OG0000004	HIN_056721	HIN_056721 Transposase IS4
OG0000004	HIN_056759	HIN_056759 Transposase IS4
OG0000004	HIN_057205	HIN_057205 Transposase IS4
OG0000004	HIN_057346	HIN_057346 Transposase IS4
OG0000004	HIN_057785	HIN_057785 Transposase IS4
OG0000004	HIN_058251	HIN_058251 Hypothetical protein
OG0000004	HIN_058252	HIN_058252 Hypothetical protein
OG0000004	HIN_058347	HIN_058347 Hypothetical protein
OG0000004	HIN_058494	HIN_058494 PiggyBac transposable element-derived protein
OG0000004	HIN_058540	HIN_058540 PiggyBac transposable element-derived protein
OG0000004	HIN_058541	HIN_058541 PiggyBac transposable element-derived protein
OG0000004	HIN_058960	HIN_058960 Transposase IS4
OG0000004	HIN_059004	HIN_059004 Transposase IS4
OG0000004	HIN_059156	HIN_059156 Hypothetical protein
OG0000004	HIN_059377	HIN_059377 Transposase IS4
OG0000004	HIN_059513	HIN_059513 Transposase IS4
OG0000004	HIN_059517	HIN_059517 Hypothetical protein
OG0000004	HIN_059733	HIN_059733 Transposase IS4
OG0000004	HIN_060211	HIN_060211 Transposase IS4
OG0000004	HIN_060227	HIN_060227 Hypothetical protein
OG0000004	HIN_060562	HIN_060562 Transposase IS4
OG0000004	HIN_060563	HIN_060563 PiggyBac transposable element-derived protein
OG0000004	HIN_060867	HIN_060867 Transposase IS4
OG0000004	HIN_060998	HIN_060998 Transposase IS4
OG0000004	HIN_061142	HIN_061142 PiggyBac transposable element-derived protein
OG0000004	HIN_061549	HIN_061549 Hypothetical protein
OG0000004	HIN_061577	HIN_061577 Hypothetical protein
OG0000004	HIN_061741	HIN_061741 Transposase IS4
OG0000004	HIN_062244	HIN_062244 Hypothetical protein
OG0000004	HIN_062755	HIN_062755 Transposase IS4
OG0000004	HIN_062826	HIN_062826 Transposase IS4
OG0000004	HIN_062852	HIN_062852 Transposase IS4
OG0000004	HIN_062990	HIN_062990 Transposase IS4
OG0000004	HIN_063142	HIN_063142 Hypothetical protein
OG0000004	HIN_063157	HIN_063157 Transposase IS4
OG0000004	HIN_063896	HIN_063896 Transposase IS4
OG0000004	HIN_063953	HIN_063953 Hypothetical protein
OG0000004	HIN_064155	HIN_064155 Hypothetical protein
OG0000004	HIN_064548	HIN_064548 Transposase IS4
OG0000004	HIN_064549	HIN_064549 Transposase IS4
OG0000004	HIN_064550	HIN_064550 Hypothetical protein
OG0000004	HIN_064648	HIN_064648 Transposase IS4
OG0000004	HIN_064869	HIN_064869 Hypothetical protein
OG0000004	HIN_064870	HIN_064870 Transposase IS4
OG0000004	HIN_065176	HIN_065176 Transposase IS4
OG0000004	HIN_065940	HIN_065940 Transposase IS4
OG0000004	HIN_066252	HIN_066252 Transposase IS4
OG0000004	HIN_066384	HIN_066384 Transposase IS4
OG0000004	HIN_066385	HIN_066385 Conserved hypothetical protein
OG0000004	HIN_066390	HIN_066390 Transposase IS4
OG0000004	HIN_066391	HIN_066391 Transposase IS4
OG0000004	HIN_066743	HIN_066743 Transposase IS4
OG0000004	HIN_066938	HIN_066938 PiggyBac transposable element-derived protein
OG0000004	HIN_067014	HIN_067014 Hypothetical protein
OG0000004	HIN_067475	HIN_067475 PiggyBac transposable element-derived protein
OG0000004	HIN_067996	HIN_067996 Transposase IS4
OG0000004	HIN_068440	HIN_068440 Transposase IS4
OG0000004	HIN_068473	HIN_068473 Transposase IS4
OG0000004	HIN_068502	HIN_068502 Transposase IS4
OG0000004	HIN_068559	HIN_068559 Transposase IS4
OG0000004	HIN_068562	HIN_068562 Hypothetical protein
OG0000004	HIN_068563	HIN_068563 Transposase IS4
OG0000004	HIN_068740	HIN_068740 Hypothetical protein
OG0000004	HIN_068875	HIN_068875 Transposase IS4
OG0000004	HIN_068982	HIN_068982 Transposase IS4
OG0000004	HIN_069301	HIN_069301 Transposase IS4
OG0000004	HIN_069314	HIN_069314 Transposase IS4
OG0000004	HIN_069380	HIN_069380 Transposase IS4
OG0000004	HIN_069802	HIN_069802 Transposase IS4
OG0000004	HIN_069803	HIN_069803 PiggyBac transposable element-derived protein
OG0000004	HIN_070402	HIN_070402 Transposase IS4
OG0000004	HIN_070560	HIN_070560 PiggyBac transposable element-derived protein
OG0000004	HIN_070584	HIN_070584 Transposase IS4
OG0000004	HIN_070697	HIN_070697 PiggyBac transposable element-derived protein
OG0000004	HIN_070699	HIN_070699 PiggyBac transposable element-derived protein
OG0000004	HIN_070766	HIN_070766 Transposase IS4
OG0000004	HIN_070770	HIN_070770 Transposase IS4
OG0000004	HIN_070771	HIN_070771 Hypothetical protein
OG0000004	HIN_070848	HIN_070848 Transposase IS4
OG0000004	HIN_071159	HIN_071159 Hypothetical protein
OG0000004	HIN_071421	HIN_071421 Hypothetical protein
OG0000004	HIN_071913	HIN_071913 Hypothetical protein
OG0000004	HIN_072186	HIN_072186 Hypothetical protein
OG0000004	HIN_072187	HIN_072187 Transposase IS4
OG0000004	HIN_072653	HIN_072653 Hypothetical protein
OG0000004	HIN_072734	HIN_072734 Transposase IS4
OG0000004	HIN_073289	HIN_073289 PiggyBac transposable element-derived protein
OG0000004	HIN_073290	HIN_073290 Transposase IS4
OG0000004	HIN_073343	HIN_073343 Transposase IS4
OG0000004	HIN_073344	HIN_073344 Transposase IS4
OG0000004	HIN_073620	HIN_073620 Transposase IS4
OG0000004	HIN_073857	HIN_073857 Transposase IS4
OG0000004	HIN_073860	HIN_073860 Transposase IS4
OG0000004	HIN_073871	HIN_073871 Hypothetical protein
OG0000004	HIN_074001	HIN_074001 Transposase IS4
OG0000004	HIN_074666	HIN_074666 Transposase IS4
OG0000004	HIN_074875	HIN_074875 Hypothetical protein
OG0000004	HIN_075024	HIN_075024 Transposase IS4
OG0000004	HIN_075025	HIN_075025 Hypothetical protein
OG0000004	HIN_075318	HIN_075318 PiggyBac transposable element-derived protein
OG0000004	HIN_075358	HIN_075358 Transposase IS4
OG0000004	HIN_075708	HIN_075708 Transposase IS4
OG0000004	HIN_076068	HIN_076068 Transposase IS4
OG0000004	HIN_076357	HIN_076357 PiggyBac transposable element-derived protein
OG0000004	HIN_076658	HIN_076658 Hypothetical protein
OG0000004	HIN_076935	HIN_076935 PiggyBac transposable element-derived protein
OG0000004	HIN_077300	HIN_077300 Hypothetical protein
OG0000004	HIN_077392	HIN_077392 Hypothetical protein
OG0000004	HIN_079706	HIN_079706 PiggyBac transposable element-derived protein
OG0000004	HIN_079707	HIN_079707 Transposase IS4
OG0000004	HIN_079776	HIN_079776 Transposase IS4
OG0000004	HIN_080426	HIN_080426 PiggyBac transposable element-derived protein
OG0000004	HIN_080638	HIN_080638 Transposase IS4
OG0000004	HIN_080760	HIN_080760 Transposase IS4
OG0000004	HIN_080761	HIN_080761 Transposase IS4
OG0000004	HIN_080941	HIN_080941 PiggyBac transposable element-derived protein
OG0000004	HIN_081143	HIN_081143 Transposase IS4
OG0000004	HIN_081374	HIN_081374 Transposase IS4
OG0000004	HIN_081682	HIN_081682 Transposase IS4
OG0000004	HIN_081683	HIN_081683 Transposase IS4
OG0000004	HIN_081778	HIN_081778 Transposase IS4
OG0000004	HIN_082135	HIN_082135 Transposase IS4
OG0000004	HIN_082682	HIN_082682 Hypothetical protein
OG0000004	HIN_082789	HIN_082789 Hypothetical protein
OG0000004	HIN_083652	HIN_083652 Hypothetical protein
OG0000004	HIN_083802	HIN_083802 Transposase IS4
OG0000004	HIN_083803	HIN_083803 PiggyBac transposable element-derived protein
OG0000004	HIN_083851	HIN_083851 Transposase IS4
OG0000004	HIN_083852	HIN_083852 Transposase IS4
OG0000004	HIN_083863	HIN_083863 PiggyBac transposable element-derived protein
OG0000004	HIN_084768	HIN_084768 Hypothetical protein
OG0000004	HIN_085551	HIN_085551 Transposase IS4
OG0000004	HIN_085955	HIN_085955 Transposase IS4
OG0000004	HIN_085959	HIN_085959 Hypothetical protein
OG0000004	HIN_086160	HIN_086160 PiggyBac transposable element-derived protein
OG0000004	HIN_086161	HIN_086161 Transposase IS4
OG0000004	HIN_086163	HIN_086163 Hypothetical protein
OG0000004	HIN_086230	HIN_086230 Hypothetical protein
OG0000004	HIN_086242	HIN_086242 PiggyBac transposable element-derived protein
OG0000004	HIN_086537	HIN_086537 Transposase IS4
OG0000004	HIN_087022	HIN_087022 Hypothetical protein
OG0000004	HIN_087083	HIN_087083 Transposase IS4
OG0000004	HIN_087328	HIN_087328 Hypothetical protein
OG0000004	HIN_087868	HIN_087868 Hypothetical protein
OG0000004	HIN_088100	HIN_088100 Hypothetical protein
OG0000004	HIN_088361	HIN_088361 Hypothetical protein
OG0000004	HIN_088362	HIN_088362 Transposase IS4
OG0000004	HIN_088451	HIN_088451 Transposase IS4
OG0000004	HIN_088928	HIN_088928 Transposase IS4
OG0000004	HIN_089504	HIN_089504 Transposase IS4
OG0000004	HIN_089717	HIN_089717 Transposase IS4
OG0000004	HIN_090415	HIN_090415 Hypothetical protein
OG0000004	HIN_091488	HIN_091488 Hypothetical protein
OG0000004	HIN_091500	HIN_091500 PiggyBac transposable element-derived protein
OG0000004	HIN_092440	HIN_092440 Transposase IS4
OG0000004	HIN_092680	HIN_092680 Hypothetical protein
OG0000004	HIN_092692	HIN_092692 PiggyBac transposable element-derived protein
OG0000004	HIN_092842	HIN_092842 Hypothetical protein
OG0000004	HIN_093603	HIN_093603 Hypothetical protein
OG0000004	HIN_094014	HIN_094014 Transposase IS4
OG0000004	HIN_094203	HIN_094203 Transposase IS4
OG0000004	HIN_094319	HIN_094319 Transposase IS4
OG0000004	HIN_094455	HIN_094455 Transposase IS4
OG0000004	HIN_094697	HIN_094697 Transposase IS4
